I, [2015-12-22T16:54:06.455661 #20359]  INFO -- : Refreshing Gem list
192.168.1.6 - - [22/Dec/2015:16:54:26 +0530] "GET /bootstrap/carousel.js?body=1 HTTP/1.0" 200 7142 0.0046
192.168.1.6 - - [22/Dec/2015:16:54:26 +0530] "GET /bootstrap/collapse.js?body=1 HTTP/1.0" 200 5964 0.0045
192.168.1.6 - - [22/Dec/2015:16:54:26 +0530] "GET /bootstrap/dropdown.js?body=1 HTTP/1.0" 200 4726 0.0045
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /bootstrap/transition.js?body=1 HTTP/1.0" 200 1832 0.0045
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /bootstrap/tab.js?body=1 HTTP/1.0" 200 3906 0.0043
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /bootstrap/scrollspy.js?body=1 HTTP/1.0" 200 4708 0.0047
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /bootstrap/modal.js?body=1 HTTP/1.0" 200 9939 0.0049
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /bootstrap/tooltip.js?body=1 HTTP/1.0" 200 16346 0.0049
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /bootstrap/popover.js?body=1 HTTP/1.0" 200 3164 0.0043
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /jvectormap/jquery-jvectormap-2.0.2.css?body=1 HTTP/1.0" 200 6579 0.6325
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /metisMenu/jquery.metisMenu.js?body=1 HTTP/1.0" 200 3267 0.0059
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /bootstrap-sprockets.js?body=1 HTTP/1.0" 200 12 0.0176
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /peity/jquery.peity.min.js?body=1 HTTP/1.0" 200 3633 0.0075
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /slimscroll/jquery.slimscroll.min.js?body=1 HTTP/1.0" 200 4684 0.0125
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /pace/pace.min.js?body=1 HTTP/1.0" 200 12366 0.0069
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /inspinia.js?body=1 HTTP/1.0" 200 7602 0.0036
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /application.js?body=1 HTTP/1.0" 200 339 0.0191
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /flot/jquery.flot.tooltip.min.js?body=1 HTTP/1.0" 200 3932 0.0123
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /flot/jquery.flot.js?body=1 HTTP/1.0" 200 122972 0.0142
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /flot/jquery.flot.resize.js?body=1 HTTP/1.0" 200 3315 0.0042
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /flot/jquery.flot.time.js?body=1 HTTP/1.0" 200 11769 0.0039
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /flot/jquery.flot.pie.js?body=1 HTTP/1.0" 200 23810 0.0043
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /sparkline/jquery.sparkline.min.js?body=1 HTTP/1.0" 200 43253 0.0117
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /jvectormap/jquery-jvectormap-2.0.2.min.js?body=1 HTTP/1.0" 200 104825 0.0078
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /flot/jquery.flot.spline.js?body=1 HTTP/1.0" 200 6253 0.0388
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /chartjs/Chart.min.js?body=1 HTTP/1.0" 200 50943 0.0050
192.168.1.6 - - [22/Dec/2015:16:54:27 +0530] "GET /jvectormap/jquery-jvectormap-world-mill-en.js?body=1 HTTP/1.0" 200 144314 0.0074
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /toastr/toastr.min.js?body=1 HTTP/1.0" 200 4325 0.0075
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /dashboards.js?body=1 HTTP/1.0" 200 11 0.0167
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /profile_small.jpg HTTP/1.0" 200 11988 0.0114
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /a7.jpg HTTP/1.0" 200 11361 0.0084
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /a4.jpg HTTP/1.0" 200 5916 0.0076
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /a3.jpg HTTP/1.0" 200 6790 0.0077
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /a2.jpg HTTP/1.0" 200 19568 0.0136
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /a5.jpg HTTP/1.0" 200 4240 0.0040
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /fontawesome-webfont.woff2?v=4.3.0 HTTP/1.0" 200 56780 0.0109
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /profile.jpg HTTP/1.0" 200 38520 0.0441
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /a1.jpg HTTP/1.0" 200 3497 0.0095
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /patterns/header-profile-skin-1.png HTTP/1.0" 200 26278 0.0104
192.168.1.6 - - [22/Dec/2015:16:54:28 +0530] "GET /a8.jpg HTTP/1.0" 200 16993 0.0048
192.168.1.6 - - [22/Dec/2015:16:54:29 +0530] "GET /patterns/header-profile.png HTTP/1.0" 200 5877 0.0065
192.168.1.6 - - [22/Dec/2015:16:54:29 +0530] "GET /patterns/header-profile-skin-3.png HTTP/1.0" 200 33032 0.0099
192.168.1.6 - - [22/Dec/2015:16:54:29 +0530] "GET %2Ffavicon.ico HTTP/1.0" 200 318 0.0021
14.142.24.5 - - [22/Dec/2015:16:57:01 +0530] "GET / HTTP/1.0" 200 - 0.3596
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /toastr/toastr.min.css?body=1 HTTP/1.0" 200 6883 0.0046
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /jvectormap/jquery-jvectormap-2.0.2.css?body=1 HTTP/1.0" 200 6579 0.0049
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /dashboards.css?body=1 HTTP/1.0" 200 - 0.0090
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /animate/animate.css?body=1 HTTP/1.0" 200 68412 0.0088
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /application.css?body=1 HTTP/1.0" 200 514 0.0407
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /style.css?body=1 HTTP/1.0" 200 672388 0.0327
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /font-awesome.css?body=1 HTTP/1.0" 200 28746 0.0100
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /jquery/jquery-2.1.1.js?body=1 HTTP/1.0" 200 84249 0.0088
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/alert.js?body=1 HTTP/1.0" 200 2261 0.0040
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/affix.js?body=1 HTTP/1.0" 200 4839 0.0070
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/button.js?body=1 HTTP/1.0" 200 3547 0.0061
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/carousel.js?body=1 HTTP/1.0" 200 7142 0.0072
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/collapse.js?body=1 HTTP/1.0" 200 5964 0.0048
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/tab.js?body=1 HTTP/1.0" 200 3906 0.0042
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/dropdown.js?body=1 HTTP/1.0" 200 4726 0.0072
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/transition.js?body=1 HTTP/1.0" 200 1832 0.0043
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/scrollspy.js?body=1 HTTP/1.0" 200 4708 0.0068
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/modal.js?body=1 HTTP/1.0" 200 9939 0.0051
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/popover.js?body=1 HTTP/1.0" 200 3164 0.0041
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap/tooltip.js?body=1 HTTP/1.0" 200 16346 0.0074
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /bootstrap-sprockets.js?body=1 HTTP/1.0" 200 12 0.0046
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /metisMenu/jquery.metisMenu.js?body=1 HTTP/1.0" 200 3267 0.0038
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /peity/jquery.peity.min.js?body=1 HTTP/1.0" 200 3633 0.0037
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /pace/pace.min.js?body=1 HTTP/1.0" 200 12366 0.0071
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /slimscroll/jquery.slimscroll.min.js?body=1 HTTP/1.0" 200 4684 0.0056
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /inspinia.js?body=1 HTTP/1.0" 200 7602 0.0065
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /flot/jquery.flot.js?body=1 HTTP/1.0" 200 122972 0.0137
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /flot/jquery.flot.tooltip.min.js?body=1 HTTP/1.0" 200 3932 0.0534
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /application.js?body=1 HTTP/1.0" 200 339 0.0738
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /flot/jquery.flot.resize.js?body=1 HTTP/1.0" 200 3315 0.0043
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /flot/jquery.flot.time.js?body=1 HTTP/1.0" 200 11769 0.0064
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /flot/jquery.flot.pie.js?body=1 HTTP/1.0" 200 23810 0.0100
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /flot/jquery.flot.spline.js?body=1 HTTP/1.0" 200 6253 0.0050
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /sparkline/jquery.sparkline.min.js?body=1 HTTP/1.0" 200 43253 0.0057
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /chartjs/Chart.min.js?body=1 HTTP/1.0" 200 50943 0.0078
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /jvectormap/jquery-jvectormap-2.0.2.min.js?body=1 HTTP/1.0" 200 104825 0.0082
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /jvectormap/jquery-jvectormap-world-mill-en.js?body=1 HTTP/1.0" 200 144314 0.0097
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /toastr/toastr.min.js?body=1 HTTP/1.0" 200 4325 0.0060
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /dashboards.js?body=1 HTTP/1.0" 200 11 0.0035
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /profile_small.jpg HTTP/1.0" 200 11988 0.0059
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /a4.jpg HTTP/1.0" 200 5916 0.0051
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /profile.jpg HTTP/1.0" 200 38520 0.0125
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /a7.jpg HTTP/1.0" 200 11361 0.0062
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /a3.jpg HTTP/1.0" 200 6790 0.0056
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /a2.jpg HTTP/1.0" 200 19568 0.0081
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /a5.jpg HTTP/1.0" 200 4240 0.0045
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /a8.jpg HTTP/1.0" 200 16993 0.0063
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /a1.jpg HTTP/1.0" 200 3497 0.0027
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /patterns/header-profile.png HTTP/1.0" 200 5877 0.0070
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /patterns/header-profile-skin-1.png HTTP/1.0" 200 26278 0.0096
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /patterns/header-profile-skin-3.png HTTP/1.0" 200 33032 0.0119
14.142.24.5 - - [22/Dec/2015:16:57:02 +0530] "GET /fontawesome-webfont.woff2?v=4.3.0 HTTP/1.0" 200 56780 0.0128
14.142.24.5 - - [22/Dec/2015:16:57:03 +0530] "GET %2Ffavicon.ico HTTP/1.0" 200 318 0.0009
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET / HTTP/1.0" 200 - 0.0297
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /toastr/toastr.min.css?body=1 HTTP/1.0" 200 6883 0.0105
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /jvectormap/jquery-jvectormap-2.0.2.css?body=1 HTTP/1.0" 200 6579 0.0098
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /dashboards.css?body=1 HTTP/1.0" 200 - 0.0028
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /application.css?body=1 HTTP/1.0" 200 514 0.0049
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /animate/animate.css?body=1 HTTP/1.0" 200 68412 0.0058
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /font-awesome.css?body=1 HTTP/1.0" 200 28746 0.0043
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /jquery/jquery-2.1.1.js?body=1 HTTP/1.0" 200 84249 0.0051
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/affix.js?body=1 HTTP/1.0" 200 4839 0.0040
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/alert.js?body=1 HTTP/1.0" 200 2261 0.0036
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/button.js?body=1 HTTP/1.0" 200 3547 0.0041
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/carousel.js?body=1 HTTP/1.0" 200 7142 0.0044
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/dropdown.js?body=1 HTTP/1.0" 200 4726 0.0034
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/collapse.js?body=1 HTTP/1.0" 200 5964 0.0034
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/tab.js?body=1 HTTP/1.0" 200 3906 0.0031
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/transition.js?body=1 HTTP/1.0" 200 1832 0.0031
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/scrollspy.js?body=1 HTTP/1.0" 200 4708 0.0050
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /style.css?body=1 HTTP/1.0" 200 672388 0.0760
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/tooltip.js?body=1 HTTP/1.0" 200 16346 0.0033
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/popover.js?body=1 HTTP/1.0" 200 3164 0.0079
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap-sprockets.js?body=1 HTTP/1.0" 200 12 0.0153
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /metisMenu/jquery.metisMenu.js?body=1 HTTP/1.0" 200 3267 0.0029
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /pace/pace.min.js?body=1 HTTP/1.0" 200 12366 0.0029
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /bootstrap/modal.js?body=1 HTTP/1.0" 200 9939 0.0408
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /peity/jquery.peity.min.js?body=1 HTTP/1.0" 200 3633 0.0026
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /slimscroll/jquery.slimscroll.min.js?body=1 HTTP/1.0" 200 4684 0.0025
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /inspinia.js?body=1 HTTP/1.0" 200 7602 0.0029
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /application.js?body=1 HTTP/1.0" 200 339 0.0029
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /flot/jquery.flot.tooltip.min.js?body=1 HTTP/1.0" 200 3932 0.0028
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /flot/jquery.flot.js?body=1 HTTP/1.0" 200 122972 0.0062
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /flot/jquery.flot.resize.js?body=1 HTTP/1.0" 200 3315 0.0024
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /flot/jquery.flot.pie.js?body=1 HTTP/1.0" 200 23810 0.0033
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /flot/jquery.flot.time.js?body=1 HTTP/1.0" 200 11769 0.0026
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /flot/jquery.flot.spline.js?body=1 HTTP/1.0" 200 6253 0.0029
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /sparkline/jquery.sparkline.min.js?body=1 HTTP/1.0" 200 43253 0.0066
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /chartjs/Chart.min.js?body=1 HTTP/1.0" 200 50943 0.0042
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /jvectormap/jquery-jvectormap-2.0.2.min.js?body=1 HTTP/1.0" 200 104825 0.0081
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /jvectormap/jquery-jvectormap-world-mill-en.js?body=1 HTTP/1.0" 200 144314 0.0078
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /toastr/toastr.min.js?body=1 HTTP/1.0" 200 4325 0.0029
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /dashboards.js?body=1 HTTP/1.0" 200 11 0.0034
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /a7.jpg HTTP/1.0" 200 11361 0.0044
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /a4.jpg HTTP/1.0" 200 5916 0.0036
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /profile.jpg HTTP/1.0" 200 38520 0.0072
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /a2.jpg HTTP/1.0" 200 19568 0.0047
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /a3.jpg HTTP/1.0" 200 6790 0.0035
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /a5.jpg HTTP/1.0" 200 4240 0.0049
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /a1.jpg HTTP/1.0" 200 3497 0.0036
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /profile_small.jpg HTTP/1.0" 200 11988 0.0375
192.168.1.252 - - [22/Dec/2015:16:57:35 +0530] "GET /a8.jpg HTTP/1.0" 200 16993 0.0041
192.168.1.252 - - [22/Dec/2015:16:57:36 +0530] "GET /patterns/header-profile.png HTTP/1.0" 200 5877 0.0098
192.168.1.252 - - [22/Dec/2015:16:57:36 +0530] "GET /patterns/header-profile-skin-1.png HTTP/1.0" 200 26278 0.0175
192.168.1.252 - - [22/Dec/2015:16:57:36 +0530] "GET /patterns/header-profile-skin-3.png HTTP/1.0" 200 33032 0.0143
192.168.1.252 - - [22/Dec/2015:16:57:36 +0530] "GET /fontawesome-webfont.woff2?v=4.3.0 HTTP/1.0" 200 56780 0.0134
192.168.1.252 - - [22/Dec/2015:16:57:37 +0530] "GET %2Ffavicon.ico HTTP/1.0" 200 318 0.0023
D, [2015-12-22T17:27:32.960698 #20359] DEBUG -- : waiting 16.0s after suspend/hibernation
14.142.24.5 - - [22/Dec/2015:17:28:40 +0530] "GET %2Ffavicon.ico HTTP/1.0" 304 - 0.0006
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET / HTTP/1.0" 200 - 0.0202
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /toastr/toastr.min.css?body=1 HTTP/1.0" 304 - 0.0020
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /dashboards.css?body=1 HTTP/1.0" 304 - 0.0028
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /application.css?body=1 HTTP/1.0" 304 - 0.0030
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /jvectormap/jquery-jvectormap-2.0.2.css?body=1 HTTP/1.0" 304 - 0.0029
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /animate/animate.css?body=1 HTTP/1.0" 304 - 0.0040
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /style.css?body=1 HTTP/1.0" 304 - 0.0038
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /jquery/jquery-2.1.1.js?body=1 HTTP/1.0" 304 - 0.0036
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /metisMenu/jquery.metisMenu.js?body=1 HTTP/1.0" 304 - 0.0020
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /pace/pace.min.js?body=1 HTTP/1.0" 304 - 0.0028
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /slimscroll/jquery.slimscroll.min.js?body=1 HTTP/1.0" 304 - 0.0029
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /peity/jquery.peity.min.js?body=1 HTTP/1.0" 304 - 0.0041
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /inspinia.js?body=1 HTTP/1.0" 304 - 0.0032
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /application.js?body=1 HTTP/1.0" 304 - 0.0029
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /profile.jpg HTTP/1.0" 304 - 0.0030
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /profile_small.jpg HTTP/1.0" 304 - 0.0040
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /a4.jpg HTTP/1.0" 304 - 0.0026
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /a1.jpg HTTP/1.0" 304 - 0.0027
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /a7.jpg HTTP/1.0" 304 - 0.0045
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /a5.jpg HTTP/1.0" 304 - 0.0026
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /a3.jpg HTTP/1.0" 304 - 0.0027
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /a2.jpg HTTP/1.0" 304 - 0.0025
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /a8.jpg HTTP/1.0" 304 - 0.0026
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /flot/jquery.flot.js?body=1 HTTP/1.0" 304 - 0.0026
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /flot/jquery.flot.tooltip.min.js?body=1 HTTP/1.0" 304 - 0.0036
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /flot/jquery.flot.resize.js?body=1 HTTP/1.0" 304 - 0.0043
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /flot/jquery.flot.pie.js?body=1 HTTP/1.0" 304 - 0.0041
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /flot/jquery.flot.time.js?body=1 HTTP/1.0" 304 - 0.0027
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /sparkline/jquery.sparkline.min.js?body=1 HTTP/1.0" 304 - 0.0025
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /flot/jquery.flot.spline.js?body=1 HTTP/1.0" 304 - 0.0038
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /chartjs/Chart.min.js?body=1 HTTP/1.0" 304 - 0.0026
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /jvectormap/jquery-jvectormap-2.0.2.min.js?body=1 HTTP/1.0" 304 - 0.0032
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /jvectormap/jquery-jvectormap-world-mill-en.js?body=1 HTTP/1.0" 304 - 0.0026
14.142.24.5 - - [22/Dec/2015:17:28:46 +0530] "GET /toastr/toastr.min.js?body=1 HTTP/1.0" 304 - 0.0031
